Дата,"Мерные золотые слитки, г.","Цена обратного выкупа, сом","Цена продажи, сом",Год
05.11.2021,2.00,11 655.50,11 702.50,2021
05.11.2021,5.00,27 832.00,27 925.50,2021
05.11.2021,10.00,51 708.50,52 503.50,2021
05.11.2021,31.1035,157 997.00,160 367.00,2021
05.11.2021,100.00,497 684.50,512 615.00,2021
04.11.2021,1.00,6 288.00,6 319.50,2021
04.11.2021,2.00,11 474.50,11 677.50,2021
04.11.2021,5.00,27 376.50,27 925.50,2021
04.11.2021,10.00,50 797.50,52 503.50,2021
04.11.2021,31.1035,155 167.00,157 494.50,2021
04.11.2021,100.00,488 586.00,503 244.00,2021
03.11.2021,1.00,6 363.00,6 395.00,2021
03.11.2021,2.00,11 625.00,11 677.50,2021
03.11.2021,5.00,27 754.50,27 925.50,2021
03.11.2021,10.00,51 553.00,52 503.50,2021
03.11.2021,31.1035,157 513.50,159 876.00,2021
03.11.2021,100.00,496 130.50,511 014.50,2021
02.11.2021,1.00,6 371.50,6 403.50,2021
02.11.2021,2.00,11 642.00,11 688.50,2021
02.11.2021,5.00,27 798.00,27 925.50,2021
02.11.2021,10.00,51 640.00,52 503.50,2021
02.11.2021,31.1035,157 783.50,160 150.50,2021
02.11.2021,100.00,496 998.50,511 908.50,2021
01.11.2021,1.00,6 305.00,6 336.50,2021
01.11.2021,2.00,11 509.00,11 677.50,2021
01.11.2021,5.00,27 463.50,27 925.50,2021
01.11.2021,10.00,50 971.50,52 503.50,2021
01.11.2021,31.1035,155 707.00,158 043.00,2021
01.11.2021,100.00,490 323.50,505 033.00,2021
29.10.2021,1.00,6 398.50,6 430.50,2021
29.10.2021,2.00,11 695.50,11 742.00,2021
29.10.2021,5.00,27 932.00,28 015.50,2021
29.10.2021,10.00,51 908.00,52 503.50,2021
29.10.2021,31.1035,158 615.50,160 994.50,2021
29.10.2021,100.00,499 673.00,514 663.50,2021
28.10.2021,1.00,6 376.00,6 408.00,2021
28.10.2021,2.00,11 651.00,11 697.50,2021
28.10.2021,5.00,27 820.00,27 925.50,2021
28.10.2021,10.00,51 684.00,52 503.50,2021
28.10.2021,31.1035,157 920.50,160 289.50,2021
28.10.2021,100.00,497 439.00,512 362.00,2021
27.10.2021,1.00,6 349.00,6 381.00,2021
27.10.2021,2.00,11 597.00,11 677.50,2021
27.10.2021,5.00,27 684.50,27 925.50,2021
27.10.2021,10.00,51 413.00,52 503.50,2021
27.10.2021,31.1035,157 078.50,159 434.50,2021
27.10.2021,100.00,494 732.00,509 574.00,2021
26.10.2021,1.00,6 403.00,6 435.00,2021
26.10.2021,2.00,11 704.50,11 751.00,2021
26.10.2021,5.00,27 954.50,28 038.50,2021
26.10.2021,10.00,51 953.50,52 503.50,2021
26.10.2021,31.1035,158 757.50,161 139.00,2021
26.10.2021,100.00,500 130.50,515 134.50,2021
25.10.2021,1.00,6 410.50,6 442.50,2021
25.10.2021,2.00,11 720.00,11 767.00,2021
25.10.2021,5.00,27 994.00,28 078.00,2021
25.10.2021,10.00,52 031.50,52 503.50,2021
25.10.2021,31.1035,159 000.50,161 385.50,2021
25.10.2021,100.00,500 910.50,515 938.00,2021
22.10.2021,1.00,6 333.00,6 364.50,2021
22.10.2021,2.00,11 564.50,11 721.50,2021
22.10.2021,5.00,27 602.00,28 195.00,2021
22.10.2021,10.00,51 248.50,52 640.50,2021
22.10.2021,31.1035,156 568.00,158 916.50,2021
22.10.2021,100.00,493 090.50,507 883.50,2021
21.10.2021,1.00,6 329.00,6 360.50,2021
21.10.2021,2.00,11 556.50,11 721.50,2021
21.10.2021,5.00,27 582.50,28 195.00,2021
21.10.2021,10.00,51 209.00,52 640.50,2021
21.10.2021,31.1035,156 445.50,158 792.00,2021
21.10.2021,100.00,492 696.50,507 477.50,2021
20.10.2021,1.00,6 333.00,6 364.50,2021
20.10.2021,2.00,11 565.00,11 721.50,2021
20.10.2021,5.00,27 603.50,28 195.00,2021
20.10.2021,10.00,51 251.50,52 640.50,2021
20.10.2021,31.1035,156 577.50,158 926.00,2021
20.10.2021,100.00,493 121.50,507 915.00,2021
19.10.2021,1.00,6 301.50,6 333.00,2021
19.10.2021,2.00,11 501.50,11 721.50,2021
19.10.2021,5.00,27 444.50,28 195.00,2021
19.10.2021,10.00,50 933.50,52 640.50,2021
19.10.2021,31.1035,155 590.00,157 924.00,2021
19.10.2021,100.00,489 947.00,504 645.00,2021
18.10.2021,1.00,6 314.50,6 346.50,2021
18.10.2021,2.00,11 528.00,11 721.50,2021
18.10.2021,5.00,27 511.50,28 195.00,2021
18.10.2021,10.00,51 067.00,52 640.50,2021
18.10.2021,31.1035,156 004.00,158 344.00,2021
18.10.2021,100.00,491 277.50,506 016.00,2021
15.10.2021,1.00,6 385.50,6 417.50,2021
15.10.2021,2.00,11 669.50,11 721.50,2021
15.10.2021,5.00,27 867.00,28 195.00,2021
15.10.2021,10.00,51 778.00,52 640.50,2021
15.10.2021,31.1035,158 213.00,160 586.50,2021
15.10.2021,100.00,498 379.50,513 331.00,2021
14.10.2021,1.00,6 350.00,6 382.00,2021
14.10.2021,2.00,11 599.00,11 721.50,2021
14.10.2021,5.00,27 689.50,28 195.00,2021
14.10.2021,10.00,51 423.50,52 640.50,2021
14.10.2021,31.1035,157 110.50,159 467.50,2021
14.10.2021,100.00,494 835.50,509 680.50,2021
13.10.2021,1.00,6 301.50,6 333.00,2021
13.10.2021,2.00,11 501.50,11 721.50,2021
13.10.2021,5.00,27 444.50,28 195.00,2021
13.10.2021,10.00,50 933.00,52 640.50,2021
13.10.2021,31.1035,155 588.50,157 922.50,2021
13.10.2021,100.00,489 941.50,504 640.00,2021
12.10.2021,1.00,6 274.00,6 305.50,2021
12.10.2021,2.00,11 447.00,11 721.50,2021
12.10.2021,5.00,27 306.50,28 195.00,2021
12.10.2021,10.00,50 657.50,52 640.50,2021
12.10.2021,31.1035,154 732.00,157 053.00,2021
12.10.2021,100.00,487 188.00,501 803.50,2021
11.10.2021,1.00,6 316.50,6 348.00,2021
11.10.2021,2.00,11 531.50,11 721.50,2021
11.10.2021,5.00,27 519.50,28 195.00,2021
11.10.2021,10.00,51 083.50,52 640.50,2021
11.10.2021,31.1035,156 055.00,158 395.50,2021
11.10.2021,100.00,491 441.00,506 184.50,2021
08.10.2021,1.00,6 285.50,6 317.00,2021
08.10.2021,2.00,11 470.00,11 721.50,2021
08.10.2021,5.00,27 365.00,28 195.00,2021
08.10.2021,10.00,50 774.50,52 640.50,2021
08.10.2021,31.1035,155 095.00,157 421.50,2021
08.10.2021,100.00,488 355.50,503 006.00,2021
07.10.2021,1.00,6 279.50,6 311.00,2021
07.10.2021,2.00,11 458.00,11 721.50,2021
07.10.2021,5.00,27 334.50,28 195.00,2021
07.10.2021,10.00,50 713.50,52 640.50,2021
07.10.2021,31.1035,154 906.00,157 229.50,2021
07.10.2021,100.00,487 747.00,502 379.50,2021
06.10.2021,1.00,6 262.00,6 293.00,2021
06.10.2021,2.00,11 422.50,11 721.50,2021
06.10.2021,5.00,27 246.00,28 195.00,2021
06.10.2021,10.00,50 536.00,52 640.50,2021
06.10.2021,31.1035,154 354.50,156 670.00,2021
06.10.2021,100.00,485 975.00,500 554.00,2021
05.10.2021,1.00,6 265.50,6 297.00,2021
05.10.2021,2.00,11 430.00,11 721.50,2021
05.10.2021,5.00,27 264.00,28 195.00,2021
05.10.2021,10.00,50 572.50,52 640.50,2021
05.10.2021,31.1035,154 469.00,156 786.00,2021
05.10.2021,100.00,486 342.50,500 932.50,2021
04.10.2021,1.00,6 272.50,6 303.50,2021
04.10.2021,2.00,11 443.50,11 721.50,2021
04.10.2021,5.00,27 298.00,28 195.00,2021
04.10.2021,10.00,50 640.00,52 640.50,2021
04.10.2021,31.1035,154 678.00,156 998.50,2021
04.10.2021,100.00,487 015.00,501 625.50,2021
01.10.2021,1.00,6 233.50,6 265.00,2021
01.10.2021,2.00,11 366.00,11 721.50,2021
01.10.2021,5.00,27 104.00,28 195.00,2021
01.10.2021,10.00,50 252.00,52 640.50,2021
01.10.2021,31.1035,153 472.50,155 775.00,2021
01.10.2021,100.00,483 139.50,497 633.50,2021
30.09.2021,1.00,6 218.00,6 249.00,2021
30.09.2021,2.00,11 334.50,11 721.50,2021
30.09.2021,5.00,27 024.00,28 195.00,2021
30.09.2021,10.00,50 092.50,52 640.50,2021
30.09.2021,31.1035,152 977.50,155 272.00,2021
30.09.2021,100.00,481 547.00,495 993.50,2021
29.09.2021,1.00,6 209.00,6 240.00,2021
29.09.2021,2.00,11 317.00,11 721.50,2021
29.09.2021,5.00,26 980.50,28 195.00,2021
29.09.2021,10.00,50 004.50,52 640.50,2021
29.09.2021,31.1035,152 705.50,154 996.00,2021
29.09.2021,100.00,480 672.00,495 092.50,2021
28.09.2021,1.00,6 267.50,6 299.00,2021
28.09.2021,2.00,11 434.00,11 721.50,2021
28.09.2021,5.00,27 274.50,28 195.00,2021
28.09.2021,10.00,50 593.00,52 640.50,2021
28.09.2021,31.1035,154 532.00,156 850.00,2021
28.09.2021,100.00,486 544.50,501 141.00,2021
27.09.2021,1.00,6 244.50,6 276.00,2021
27.09.2021,2.00,11 388.00,11 721.50,2021
27.09.2021,5.00,27 158.50,28 195.00,2021
27.09.2021,10.00,50 361.00,52 640.50,2021
27.09.2021,31.1035,153 812.00,156 119.00,2021
27.09.2021,100.00,484 230.00,498 757.00,2021
24.09.2021,1.00,6 253.50,6 284.50,2021
24.09.2021,2.00,11 405.00,11 721.50,2021
24.09.2021,5.00,27 202.00,28 195.00,2021
24.09.2021,10.00,50 448.50,52 640.50,2021
24.09.2021,31.1035,154 083.50,156 394.50,2021
24.09.2021,100.00,485 102.50,499 655.50,2021
23.09.2021,1.00,6 317.00,6 348.50,2021
23.09.2021,2.00,11 532.00,11 721.50,2021
23.09.2021,5.00,27 521.50,28 195.00,2021
23.09.2021,10.00,51 087.50,52 640.50,2021
23.09.2021,31.1035,156 067.50,158 408.50,2021
23.09.2021,100.00,491 482.00,506 226.50,2021
22.09.2021,1.00,6 319.50,6 351.00,2021
22.09.2021,2.00,11 538.00,11 721.50,2021
22.09.2021,5.00,27 536.00,28 195.00,2021
22.09.2021,10.00,51 116.00,52 640.50,2021
22.09.2021,31.1035,156 156.50,158 499.00,2021
22.09.2021,100.00,491 768.50,506 521.50,2021
21.09.2021,1.00,6 274.00,6 305.50,2021
21.09.2021,2.00,11 447.00,11 721.50,2021
21.09.2021,5.00,27 307.50,28 195.00,2021
21.09.2021,10.00,50 659.00,52 640.50,2021
21.09.2021,31.1035,154 738.00,157 059.00,2021
21.09.2021,100.00,487 207.00,501 823.00,2021
20.09.2021,1.00,6 268.00,6 299.50,2021
20.09.2021,2.00,11 435.00,11 721.50,2021
20.09.2021,5.00,27 277.00,28 195.00,2021
20.09.2021,10.00,50 598.00,52 640.50,2021
20.09.2021,31.1035,154 548.00,156 866.00,2021
20.09.2021,100.00,486 596.00,501 194.00,2021
17.09.2021,1.00,6 247.50,6 278.50,2021
17.09.2021,2.00,11 393.50,11 721.50,2021
17.09.2021,5.00,27 173.00,28 195.00,2021
17.09.2021,10.00,50 390.00,52 640.50,2021
17.09.2021,31.1035,153 902.50,156 211.00,2021
17.09.2021,100.00,484 521.00,499 056.50,2021
16.09.2021,1.00,6 380.50,6 412.50,2021
16.09.2021,2.00,11 659.50,11 721.50,2021
16.09.2021,5.00,27 842.00,28 195.00,2021
16.09.2021,10.00,51 728.00,52 640.50,2021
16.09.2021,31.1035,158 057.50,160 428.50,2021
16.09.2021,100.00,497 879.50,512 816.00,2021
15.09.2021,1.00,6 369.00,6 401.00,2021
15.09.2021,2.00,11 637.00,11 721.50,2021
15.09.2021,5.00,27 785.50,28 195.00,2021
15.09.2021,10.00,51 615.50,52 640.50,2021
15.09.2021,31.1035,157 707.00,160 072.50,2021
15.09.2021,100.00,496 753.00,511 655.50,2021
14.09.2021,1.00,6 372.50,6 404.00,2021
14.09.2021,2.00,11 643.50,11 721.50,2021
14.09.2021,5.00,27 801.50,28 195.00,2021
14.09.2021,10.00,51 647.00,52 640.50,2021
14.09.2021,31.1035,157 806.00,160 173.00,2021
14.09.2021,100.00,497 071.00,511 983.00,2021
13.09.2021,1.00,6 374.50,6 406.00,2021
13.09.2021,2.00,11 647.50,11 721.50,2021
13.09.2021,5.00,27 811.00,28 195.00,2021
13.09.2021,10.00,51 666.50,52 640.50,2021
13.09.2021,31.1035,157 865.50,160 233.50,2021
13.09.2021,100.00,497 262.00,512 179.50,2021
10.09.2021,1.00,6 357.00,6 389.00,2021
10.09.2021,2.00,11 613.00,11 721.50,2021
10.09.2021,5.00,27 724.50,28 195.00,2021
10.09.2021,10.00,51 493.00,52 640.50,2021
10.09.2021,31.1035,157 327.00,159 687.00,2021
10.09.2021,100.00,495 530.50,510 396.50,2021
09.09.2021,1.00,6 351.00,6 382.50,2021
09.09.2021,2.00,11 600.50,11 721.50,2021
09.09.2021,5.00,27 693.50,28 195.00,2021
09.09.2021,10.00,51 431.50,52 640.50,2021
09.09.2021,31.1035,157 136.00,159 493.00,2021
09.09.2021,100.00,494 917.00,509 764.50,2021
08.09.2021,1.00,6 394.50,6 426.50,2021
08.09.2021,2.00,11 687.50,11 734.50,2021
08.09.2021,5.00,27 912.50,28 195.00,2021
08.09.2021,10.00,51 869.50,52 640.50,2021
08.09.2021,31.1035,158 497.00,160 874.50,2021
08.09.2021,100.00,499 292.50,514 271.00,2021
07.09.2021,1.00,6 445.50,6 478.00,2021
07.09.2021,2.00,11 790.00,11 837.00,2021
07.09.2021,5.00,28 169.50,28 254.00,2021
07.09.2021,10.00,52 383.50,52 640.50,2021
07.09.2021,31.1035,160 092.50,162 494.00,2021
07.09.2021,100.00,504 422.50,519 555.50,2021
06.09.2021,1.00,6 450.50,6 482.50,2021
06.09.2021,2.00,11 799.50,11 846.50,2021
06.09.2021,5.00,28 193.50,28 278.00,2021
06.09.2021,10.00,52 431.50,52 640.50,2021
06.09.2021,31.1035,160 242.00,162 645.50,2021
06.09.2021,100.00,504 902.50,520 049.50,2021
03.09.2021,1.00,6 419.50,6 451.50,2021
03.09.2021,2.00,11 737.50,11 784.50,2021
03.09.2021,5.00,28 037.50,28 195.00,2021
03.09.2021,10.00,52 119.50,52 640.50,2021
03.09.2021,31.1035,159 273.00,161 662.00,2021
03.09.2021,100.00,501 787.50,516 841.00,2021
02.09.2021,1.00,6 415.00,6 447.00,2021
02.09.2021,2.00,11 729.00,11 776.00,2021
02.09.2021,5.00,28 016.50,28 195.00,2021
02.09.2021,10.00,52 077.50,52 640.50,2021
02.09.2021,31.1035,159 143.00,161 530.00,2021
02.09.2021,100.00,501 368.50,516 409.50,2021
01.09.2021,1.00,6 423.50,6 455.50,2021
01.09.2021,2.00,11 745.50,11 792.50,2021
01.09.2021,5.00,28 058.50,28 195.00,2021
01.09.2021,10.00,52 161.00,52 640.50,2021
01.09.2021,31.1035,159 401.00,161 792.00,2021
01.09.2021,100.00,502 199.00,517 265.00,2021
27.08.2021,1.00,6 347.00,6 378.50,2021
27.08.2021,2.00,11 592.50,11 721.50,2021
27.08.2021,5.00,27 673.00,28 195.00,2021
27.08.2021,10.00,51 390.50,52 640.50,2021
27.08.2021,31.1035,157 008.50,159 363.50,2021
27.08.2021,100.00,494 506.50,509 341.50,2021
26.08.2021,1.00,6 352.50,6 384.00,2021
26.08.2021,2.00,11 603.50,11 721.50,2021
26.08.2021,5.00,27 700.50,28 195.00,2021
26.08.2021,10.00,51 445.50,52 640.50,2021
26.08.2021,31.1035,157 179.50,159 537.50,2021
26.08.2021,100.00,495 057.50,509 909.50,2021
25.08.2021,1.00,6 402.50,6 434.50,2021
25.08.2021,2.00,11 703.50,11 750.50,2021
25.08.2021,5.00,27 953.00,28 195.00,2021
25.08.2021,10.00,51 950.00,52 640.50,2021
25.08.2021,31.1035,158 746.00,161 127.00,2021
25.08.2021,100.00,500 093.00,515 096.00,2021
24.08.2021,1.00,6 382.00,6 414.00,2021
24.08.2021,2.00,11 662.50,11 721.50,2021
24.08.2021,5.00,27 849.50,28 195.00,2021
24.08.2021,10.00,51 743.00,52 640.50,2021
24.08.2021,31.1035,158 104.00,160 475.50,2021
24.08.2021,100.00,498 028.50,512 969.50,2021
23.08.2021,1.00,6 323.00,6 355.00,2021
23.08.2021,2.00,11 545.00,11 721.50,2021
23.08.2021,5.00,27 554.00,28 195.00,2021
23.08.2021,10.00,51 152.00,52 640.50,2021
23.08.2021,31.1035,156 269.00,158 613.00,2021
23.08.2021,100.00,492 129.00,506 893.00,2021
20.08.2021,1.00,6 330.00,6 362.00,2021
20.08.2021,2.00,11 559.00,11 721.50,2021
20.08.2021,5.00,27 589.00,28 195.00,2021
20.08.2021,10.00,51 222.00,52 640.50,2021
20.08.2021,31.1035,156 485.50,158 832.50,2021
20.08.2021,100.00,492 825.00,507 610.00,2021
19.08.2021,1.00,6 332.50,6 364.50,2021
19.08.2021,2.00,11 564.00,11 721.50,2021
19.08.2021,5.00,27 601.50,28 195.00,2021
19.08.2021,10.00,51 247.00,52 640.50,2021
19.08.2021,31.1035,156 563.00,158 911.50,2021
19.08.2021,100.00,493 075.00,507 867.50,2021
18.08.2021,1.00,6 355.50,6 387.00,2021
18.08.2021,2.00,11 609.50,11 721.50,2021
18.08.2021,5.00,27 716.00,28 195.00,2021
18.08.2021,10.00,51 476.00,52 640.50,2021
18.08.2021,31.1035,157 275.00,159 634.00,2021
18.08.2021,100.00,495 363.00,510 224.00,2021
17.08.2021,1.00,6 348.50,6 380.00,2021
17.08.2021,2.00,11 595.50,11 721.50,2021
17.08.2021,5.00,27 681.00,28 195.00,2021
17.08.2021,10.00,51 406.00,52 640.50,2021
17.08.2021,31.1035,157 057.00,159 413.00,2021
17.08.2021,100.00,494 663.00,509 502.50,2021
16.08.2021,1.00,6 317.50,6 349.00,2021
16.08.2021,2.00,11 534.00,11 721.50,2021
16.08.2021,5.00,27 525.50,28 195.00,2021
16.08.2021,10.00,51 095.00,52 640.50,2021
16.08.2021,31.1035,156 091.50,158 433.00,2021
16.08.2021,100.00,491 559.00,506 306.00,2021
13.08.2021,1.00,6 245.50,6 277.00,2021
13.08.2021,2.00,11 390.00,11 721.50,2021
13.08.2021,5.00,27 163.50,28 195.00,2021
13.08.2021,10.00,50 371.50,52 640.50,2021
13.08.2021,31.1035,153 844.50,156 152.50,2021
13.08.2021,100.00,484 335.00,498 865.00,2021
12.08.2021,1.00,6 236.00,6 267.00,2021
12.08.2021,2.00,11 370.50,11 721.50,2021
12.08.2021,5.00,27 115.00,28 195.00,2021
12.08.2021,10.00,50 273.50,52 640.50,2021
12.08.2021,31.1035,153 540.50,155 843.50,2021
12.08.2021,100.00,483 357.50,497 858.50,2021
11.08.2021,1.00,6 180.50,6 211.50,2021
11.08.2021,2.00,11 259.50,11 721.50,2021
11.08.2021,5.00,26 835.50,28 195.00,2021
11.08.2021,10.00,49 715.50,52 640.50,2021
11.08.2021,31.1035,151 806.50,154 083.50,2021
11.08.2021,100.00,477 782.50,492 116.00,2021
10.08.2021,1.00,6 222.00,6 253.00,2021
10.08.2021,2.00,11 343.00,11 721.50,2021
10.08.2021,5.00,27 045.00,28 195.00,2021
10.08.2021,10.00,50 134.00,52 640.50,2021
10.08.2021,31.1035,153 107.50,155 404.00,2021
10.08.2021,100.00,481 965.00,496 423.50,2021
09.08.2021,1.00,6 286.50,6 318.00,2021
09.08.2021,2.00,11 472.00,11 721.50,2021
09.08.2021,5.00,27 370.00,28 195.00,2021
09.08.2021,10.00,50 784.00,52 640.50,2021
09.08.2021,31.1035,155 125.50,157 452.50,2021
09.08.2021,100.00,488 453.50,503 107.00,2021
06.08.2021,1.00,6 386.00,6 418.00,2021
06.08.2021,2.00,11 670.50,11 717.00,2021
06.08.2021,5.00,27 869.00,27 953.00,2021
06.08.2021,10.00,51 782.50,51 886.00,2021
06.08.2021,31.1035,158 227.00,160 600.00,2021
06.08.2021,100.00,498 424.00,513 376.50,2021
05.08.2021,1.00,6 462.50,6 495.00,2021
05.08.2021,2.00,11 824.00,11 871.50,2021
05.08.2021,5.00,28 255.50,28 340.50,2021
05.08.2021,10.00,52 555.50,52 660.50,2021
05.08.2021,31.1035,160 626.50,163 036.00,2021
05.08.2021,100.00,506 139.50,521 323.50,2021
04.08.2021,1.00,6 418.00,6 450.00,2021
04.08.2021,2.00,11 734.50,11 781.00,2021
04.08.2021,5.00,28 030.00,28 114.00,2021
04.08.2021,10.00,52 104.00,52 208.00,2021
04.08.2021,31.1035,159 224.50,161 612.50,2021
04.08.2021,100.00,501 631.00,516 680.00,2021
03.08.2021,1.00,6 415.50,6 448.00,2021
03.08.2021,2.00,11 730.00,11 777.00,2021
03.08.2021,5.00,28 019.50,28 103.50,2021
03.08.2021,10.00,52 083.00,52 187.00,2021
03.08.2021,31.1035,159 159.00,161 546.50,2021
03.08.2021,100.00,501 421.00,516 464.00,2021
02.08.2021,1.00,6 456.50,6 488.50,2021
02.08.2021,2.00,11 811.50,11 859.00,2021
02.08.2021,5.00,28 224.00,28 309.00,2021
02.08.2021,10.00,52 492.50,52 597.50,2021
02.08.2021,31.1035,160 431.00,162 837.50,2021
02.08.2021,100.00,505 510.50,520 676.00,2021
30.07.2021,1.00,6 467.50,6 500.00,2021
30.07.2021,2.00,11 834.00,11 881.50,2021
30.07.2021,5.00,28 280.50,28 365.50,2021
30.07.2021,10.00,52 605.50,52 711.00,2021
30.07.2021,31.1035,160 782.50,163 194.00,2021
30.07.2021,100.00,506 640.00,521 839.00,2021
29.07.2021,1.00,6 372.00,6 404.00,2021
29.07.2021,2.00,11 642.50,11 689.50,2021
29.07.2021,5.00,27 799.50,27 939.50,2021
29.07.2021,10.00,51 643.00,51 746.50,2021
29.07.2021,31.1035,157 793.50,160 160.00,2021
29.07.2021,100.00,497 030.00,511 941.00,2021
28.07.2021,1.00,6 376.00,6 407.50,2021
28.07.2021,2.00,11 650.50,11 697.00,2021
28.07.2021,5.00,27 819.00,27 939.50,2021
28.07.2021,10.00,51 682.00,51 785.50,2021
28.07.2021,31.1035,157 914.00,160 283.00,2021
28.07.2021,100.00,497 418.50,512 341.00,2021
27.07.2021,1.00,6 367.00,6 399.00,2021
27.07.2021,2.00,11 633.00,11 679.50,2021
27.07.2021,5.00,27 774.50,27 939.50,2021
27.07.2021,10.00,51 593.00,51 696.50,2021
27.07.2021,31.1035,157 638.00,160 002.50,2021
27.07.2021,100.00,496 531.50,511 427.50,2021
26.07.2021,1.00,6 355.00,6 386.50,2021
26.07.2021,2.00,11 608.50,11 671.50,2021
26.07.2021,5.00,27 713.50,27 939.50,2021
26.07.2021,10.00,51 471.50,51 574.50,2021
26.07.2021,31.1035,157 260.50,159 619.50,2021
26.07.2021,100.00,495 317.50,510 177.00,2021
24.07.2021,1.00,6 357.00,6 388.50,2021
24.07.2021,2.00,11 612.50,11 671.50,2021
24.07.2021,5.00,27 723.50,27 939.50,2021
24.07.2021,10.00,51 491.00,51 594.00,2021
24.07.2021,31.1035,157 321.00,159 681.00,2021
24.07.2021,100.00,495 512.50,510 377.50,2021
23.07.2021,1.00,6 363.50,6 395.50,2021
23.07.2021,2.00,11 625.50,11 672.00,2021
23.07.2021,5.00,27 757.00,27 939.50,2021
23.07.2021,10.00,51 558.00,51 661.00,2021
23.07.2021,31.1035,157 528.50,159 891.50,2021
23.07.2021,100.00,496 179.00,511 064.50,2021
22.07.2021,1.00,6 389.00,6 421.00,2021
22.07.2021,2.00,11 676.50,11 723.00,2021
22.07.2021,5.00,27 884.50,27 968.50,2021
22.07.2021,10.00,51 813.50,51 917.00,2021
22.07.2021,31.1035,158 322.50,160 697.00,2021
22.07.2021,100.00,498 731.00,513 693.00,2021
21.07.2021,1.00,6 450.50,6 482.50,2021
21.07.2021,2.00,11 799.50,11 846.50,2021
21.07.2021,5.00,28 194.00,28 278.50,2021
21.07.2021,10.00,52 432.00,52 537.00,2021
21.07.2021,31.1035,160 243.50,162 647.00,2021
21.07.2021,100.00,504 907.00,520 054.00,2021
16.07.2021,1.00,6 451.00,6 483.50,2021
16.07.2021,2.00,11 801.00,11 848.50,2021
16.07.2021,5.00,28 198.00,28 282.50,2021
16.07.2021,10.00,52 440.00,52 545.00,2021
16.07.2021,31.1035,160 268.50,162 672.50,2021
16.07.2021,100.00,504 988.00,520 137.50,2021
15.07.2021,1.00,6 447.50,6 479.50,2021
15.07.2021,2.00,11 793.50,11 840.50,2021
15.07.2021,5.00,28 178.50,28 263.00,2021
15.07.2021,10.00,52 401.00,52 505.50,2021
15.07.2021,31.1035,160 147.00,162 549.00,2021
15.07.2021,100.00,504 596.50,519 734.50,2021
14.07.2021,1.00,6 423.00,6 455.00,2021
14.07.2021,2.00,11 744.50,11 791.50,2021
14.07.2021,5.00,28 055.00,28 139.50,2021
14.07.2021,10.00,52 154.50,52 258.50,2021
14.07.2021,31.1035,159 381.00,161 772.00,2021
14.07.2021,100.00,502 135.00,517 199.00,2021
13.07.2021,1.00,6 367.00,6 399.00,2021
13.07.2021,2.00,11 633.00,11 679.50,2021
13.07.2021,5.00,27 775.00,27 939.50,2021
13.07.2021,10.00,51 594.00,51 697.00,2021
13.07.2021,31.1035,157 640.50,160 005.00,2021
13.07.2021,100.00,496 538.50,511 435.00,2021
12.07.2021,1.00,6 400.50,6 432.50,2021
12.07.2021,2.00,11 700.00,11 746.50,2021
12.07.2021,5.00,27 943.50,28 027.00,2021
12.07.2021,10.00,51 931.00,52 034.50,2021
12.07.2021,31.1035,158 687.00,161 067.00,2021
12.07.2021,100.00,499 903.00,514 900.00,2021
09.07.2021,1.00,6 409.50,6 441.50,2021
09.07.2021,2.00,11 718.00,11 765.00,2021
09.07.2021,5.00,27 989.00,28 073.00,2021
09.07.2021,10.00,52 022.00,52 126.00,2021
09.07.2021,31.1035,158 970.50,161 355.00,2021
09.07.2021,100.00,500 814.00,515 838.50,2021
08.07.2021,1.00,6 401.50,6 433.50,2021
08.07.2021,2.00,11 702.00,11 748.50,2021
08.07.2021,5.00,27 948.50,28 032.00,2021
08.07.2021,10.00,51 940.50,52 044.50,2021
08.07.2021,31.1035,158 717.50,161 098.50,2021
08.07.2021,100.00,500 002.00,515 002.00,2021
07.07.2021,1.00,6 415.00,6 447.00,2021
07.07.2021,2.00,11 729.00,11 775.50,2021
07.07.2021,5.00,28 016.00,28 100.00,2021
07.07.2021,10.00,52 076.00,52 180.50,2021
07.07.2021,31.1035,159 138.50,161 525.50,2021
07.07.2021,100.00,501 355.00,516 395.50,2021
06.07.2021,1.00,6 365.00,6 396.50,2021
06.07.2021,2.00,11 628.50,11 675.00,2021
06.07.2021,5.00,27 763.50,27 939.50,2021
06.07.2021,10.00,51 571.00,51 674.00,2021
06.07.2021,31.1035,157 569.50,159 933.00,2021
06.07.2021,100.00,496 310.00,511 199.50,2021
05.07.2021,1.00,6 350.00,6 382.00,2021
05.07.2021,2.00,11 599.00,11 671.50,2021
05.07.2021,5.00,27 690.00,27 939.50,2021
05.07.2021,10.00,51 424.50,51 527.00,2021
05.07.2021,31.1035,157 114.00,159 470.50,2021
05.07.2021,100.00,494 845.50,509 691.00,2021
02.07.2021,1.00,6 337.50,6 369.50,2021
02.07.2021,2.00,11 574.00,11 671.50,2021
02.07.2021,5.00,27 626.50,27 939.50,2021
02.07.2021,10.00,51 297.00,51 399.50,2021
02.07.2021,31.1035,156 719.00,159 069.50,2021
02.07.2021,100.00,493 576.00,508 383.00,2021
01.07.2021,1.00,6 283.50,6 315.00,2021
01.07.2021,2.00,11 465.50,11 671.50,2021
01.07.2021,5.00,27 353.50,27 939.50,2021
01.07.2021,10.00,50 751.50,50 853.00,2021
01.07.2021,31.1035,155 023.50,157 349.00,2021
01.07.2021,100.00,488 126.00,502 769.50,2021
